,zip_code,week_number,week_start,week_end,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative
2362,60657,43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,2780,36903,3968.5,52679.4,0.056,0.037,2,31,2.9,44.3,70052,60657-2020-43,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,159,1417,227,2022.8
2363,60641,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,60,65,84.5,91.5,0.117,0.108,0,0,0.0,0.0,71023,60641-2020-12,"{'type': 'Point', 'coordinates': [-87.746791, 41.946682]}",21,15,22618,139,21,10,11,14.1,15.5
2364,60657,44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,3330,40233,4753.6,57433,0.071,0.04,0,31,0,44.3,70052,60657-2020-44,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,253,1670,361.2,2383.9
2365,60657,45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,3389,43622,4837.8,62270.9,0.102,0.045,1,32,1.4,45.7,70052,60657-2020-45,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,363,2033,518.2,2902.1
2366,60827,40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,,807,0,2823.9,0.000,0.090,0,8,0.0,28.0,28577,60827-2020-40,"{'type': 'Point', 'coordinates': [-87.633087, 41.650765]}",,,4460,,,1,111,3.5,388.4
2367,60666,40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,0,0,0,0,0.000,0.000,0,0,0.0,0.0,0,60666-2020-40,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29,,,,
2368,60657,46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,3793,47415,5414.5,67685.4,0.103,0.05,1,33,1.4,47.1,70052,60657-2020-46,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,400,2433,571,3473.1
2369,60657,47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,4691,52106,6696.5,74381.9,0.067,0.051,0,33,0,47.1,70052,60657-2020-47,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,293,2726,418.3,3891.4
2370,60657,48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,3103,55209,4429.6,78811.5,0.056,0.051,2,35,2.9,50,70052,60657-2020-48,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,170,2896,242.7,4134.1
2371,60661,19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,49,227,493.7,2286.9,0.082,0.119,0,0,0.0,0.0,9926,60661-2020-19,"{'type': 'Point', 'coordinates': [-87.644283, 41.882786]}",45,29,4452,784,36,4,31,40.3,312.3
2372,60659,16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,229,723,557.6,1760.5,0.314,0.302,7,15,17,36.5,41068,60659-2020-16,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,78,264,189.9,642.8
2373,60659,17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,258,981,628.2,2388.7,0.283,0.297,7,22,17,53.6,41068,60659-2020-17,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,88,352,214.3,857.1
2374,60601,35,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,421,3413,2868.8,23257.2,0.038,0.043,0,5,0,34.1,14675,60601-2020-35,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,14,147,95.4,1001.7
2375,60602,48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,49,1255,3938.9,100884.2,0.143,0.062,0,0,0,0,1244,60602-2020-48,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,5,57,401.9,4582
2376,60605,36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,520,8494,1889.6,30865.9,0.042,0.039,0,2,0,7.3,27519,60605-2020-36,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,23,360,83.6,1308.2
2377,60630,11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,6,6,10.5,10.5,0.000,0.000,0,0,0.0,0.0,57344,60630-2020-11,"{'type': 'Point', 'coordinates': [-87.759611, 41.971261]}",48,11,21869,129,50,,,,
2378,60625,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,83,96,104.7,121.1,0.157,0.146,1,1,1.3,1.3,79243,60625-2020-12,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,25,26,31.5,32.8
2379,60647,38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,2344,37242,2678.6,42557.9,0.034,0.066,0,93,0,106.3,87509,60647-2020-38,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,62,2262,70.8,2584.9
2380,60647,39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,2611,39853,2983.7,45541.6,0.026,0.064,1,94,1.1,107.4,87509,60647-2020-39,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,60,2322,68.6,2653.4
2381,60647,40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,2529,42382,2890,48431.6,0.029,0.062,0,94,0,107.4,87509,60647-2020-40,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,70,2392,80,2733.4
2382,60647,41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,3099,45481,3541.4,51972.9,0.041,0.06,0,94,0,107.4,87509,60647-2020-41,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,116,2508,132.6,2866
2383,60647,42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,3321,48802,3795,55768,0.062,0.06,1,95,1.1,108.6,87509,60647-2020-42,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,172,2680,196.6,3062.5
2384,60666,23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,0,0,0,0,0.000,0.000,0,0,0.0,0.0,0,60666-2020-23,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29,,,,
2385,60657,49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,3330,58539,4753.6,83565.1,0.065,0.052,2,37,2.9,52.8,70052,60657-2020-49,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,208,3104,296.9,4431
2386,60607,17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,233,746,787.4,2521,0.056,0.147,1,2,3.4,6.8,29591,60607-2020-17,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,18,338,60.8,1142.2
2387,60602,42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,55,870,4421.2,69935.7,0.055,0.051,0,0,0.0,0.0,1244,60602-2020-42,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,6,29,482.3,2331.2
2388,60647,43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,3814,52616,4358.4,60126.4,0.075,0.062,1,96,1.1,109.7,87509,60647-2020-43,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,261,2941,298.3,3360.8
2389,60707,14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,55,117,127.9,272,0.236,0.197,0,1,0.0,2.3,43019,60707-2020-14,"{'type': 'Point', 'coordinates': [-87.808283, 41.921777]}",,,4454,,,16,30,37.2,69.7
2390,60602,19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,22,72,1768.5,5787.8,0.136,0.167,0,0,0.0,0.0,1244,60602-2020-19,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,3,8,241.2,643.1
2391,60605,14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,65,254,236.2,923,0.123,0.142,0,0,0.0,0.0,27519,60605-2020-14,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,13,52,47.2,189.0
2392,60657,41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,2619,31688,3738.7,45235,0.031,0.036,0,29,0,41.4,70052,60657-2020-41,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,95,1162,135.6,1658.8
2393,60657,42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,2435,34123,3476,48711,0.037,0.036,0,29,0,41.4,70052,60657-2020-42,"{'type': 'Point', 'coordinates': [-87.658216, 41.939715]}",22,57,4449,680,25,96,1258,137,1795.8
2394,60655,32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,490,6642,1701.2,23059.3,0.082,0.069,1,10,3.5,34.7,28804,60655-2020-32,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,37,436,128.5,1513.7
2395,60661,24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,87,568,876.5,5722.3,0.011,0.067,0,0,0.0,0.0,9926,60661-2020-24,"{'type': 'Point', 'coordinates': [-87.644283, 41.882786]}",45,29,4452,784,36,1,43,10.1,433.2
2396,60655,33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,619,7261,2149,25208.3,0.095,0.071,1,11,3.5,38.2,28804,60655-2020-33,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,54,490,187.5,1701.2
2397,60606,33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,135,1903,4353.4,61367.3,0.059,0.081,0,1,0,32.2,3101,60606-2020-33,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,6,55,193.5,1773.6
2398,60608,24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,972,7791,1227.2,9836.5,0.071,0.226,10,61,12.6,77,79205,60608-2020-24,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,48,1781,60.6,2248.6
2399,60649,10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,1,1,2.2,2.2,0.000,0.000,0,0,0.0,0.0,46024,60649-2020-10,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,,,,
2400,60647,47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,5344,70885,6106.8,81003.1,0.101,0.075,6,104,6.9,118.8,87509,60647-2020-47,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,469,4761,535.9,5440.6
2401,60647,50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,4048,82727,4625.8,94535.4,0.111,0.08,4,114,4.6,130.3,87509,60647-2020-50,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,369,5859,421.7,6695.3
2402,60647,51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,4398,87125,5025.8,99561.2,0.082,0.08,4,118,4.6,134.8,87509,60647-2020-51,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,313,6172,357.7,7053
2403,60607,34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,786,7893,2656.2,26673.7,0.032,0.051,0,4,0,13.5,29591,60607-2020-34,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,23,626,77.7,2115.5
2404,60639,13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,146,211,161.3,233.1,0.315,0.246,0,1,0,1.1,90517,60639-2020-13,"{'type': 'Point', 'coordinates': [-87.75531, 41.920609]}",2,19,22615,306,44,54,68,59.7,75.1
2405,60647,46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,4576,65541,5229.2,74896.3,0.134,0.073,2,98,2.3,112,87509,60647-2020-46,"{'type': 'Point', 'coordinates': [-87.701101, 41.921058]}",1,23,22535,322,41,551,4292,629.6,4904.6
2406,60666,22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,0,0,0,0,0.000,0.000,0,0,0.0,0.0,0,60666-2020-22,"{'type': 'Point', 'coordinates': [-87.896371, 41.979511]}",38,75,16197,668,29,,,,
2407,60645,22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,428,4155,896.7,8704.9,0.119,0.255,4,63,8.4,132.0,47732,60645-2020-22,"{'type': 'Point', 'coordinates': [-87.695049, 42.008927]}",12,20,22528,42,27,41,1030,85.9,2157.9
2408,60614,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,122,149,171.1,209,0.123,0.141,1,1,1.4,1.4,71308,60614-2020-12,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,24,38,33.7,53.3
2409,60614,3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,3459,94338,4850.8,132296.5,0.029,0.047,1,86,1.4,120.6,71308,60614-2021-3,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,106,4462,148.7,6257.4
2410,60616,36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,910,15854,1670.8,29109.1,0.046,0.052,1,38,1.8,69.8,54464,60616-2020-36,"{'type': 'Point', 'coordinates': [-87.629531, 41.844869]}",40,1,21194,377,9,31,762,56.9,1399.1
2411,60707,19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,328,1046,762.5,2431.5,0.213,0.240,5,9,11.6,20.9,43019,60707-2020-19,"{'type': 'Point', 'coordinates': [-87.808283, 41.921777]}",,,4454,,,62,257,144.1,597.4
2412,60612,20,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,473,2739,1378.6,7982.9,0.156,0.263,2,19,5.8,55.4,34311,60612-2020-20,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,77,583,224.4,1699.2
2413,60613,48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,2430,40076,4849,79971.3,0.064,0.054,0,34,0,67.8,50113,60613-2020-48,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,126,2117,251.4,4224.5
2414,60649,23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,403,4879,875.6,10601,0.062,0.159,9,118,19.6,256.4,46024,60649-2020-23,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,24,823,52.1,1788.2
2415,60660,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,132,377,305.3,871.8,0.288,0.244,1,2,2.3,4.6,43242,60660-2020-15,"{'type': 'Point', 'coordinates': [-87.666362, 41.991062]}",14,76,4451,536,16,52,116,120.3,268.3
2416,60649,24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,644,5523,1399.3,12000.3,0.034,0.144,4,122,8.7,265.1,46024,60649-2020-24,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,13,836,28.2,1816.4
2417,60649,25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,650,6173,1412.3,13412.6,0.032,0.133,1,123,2.2,267.3,46024,60649-2020-25,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,15,851,32.6,1849
2418,60611,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,85,99,262.1,305.3,0.094,0.081,0,0,0.0,0.0,32426,60611-2020-12,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,15,16,46.3,49.3
2419,60616,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,188,553,345.2,1015.3,0.266,0.242,4,8,7.3,14.7,54464,60616-2020-15,"{'type': 'Point', 'coordinates': [-87.629531, 41.844869]}",40,1,21194,377,9,53,154,97.3,282.8
2420,60638,14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,213,428,362.3,727.9,0.230,0.215,1,1,1.7,1.7,58797,60638-2020-14,"{'type': 'Point', 'coordinates': [-87.771902, 41.787032]}",7,53,22268,590,15,50,96,85.0,163.3
2421,60646,19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,237,1500,846.8,5359.6,0.215,0.189,14,23,50.0,82.2,27987,60646-2020-19,"{'type': 'Point', 'coordinates': [-87.761826, 41.993931]}",18,12,22532,782,38,45,283,160.8,1011.2
2422,60608,38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,1845,29305,2329.4,36998.9,0.049,0.096,0,79,0,99.7,79205,60608-2020-38,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,75,2632,94.7,3323
2423,60649,46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,2035,25757,4421.6,55964.3,0.093,0.068,1,127,2.2,275.9,46024,60649-2020-46,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,183,1714,397.6,3724.1
2424,60606,20,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,101,382,3257,12318.6,0.158,0.204,0,0,0,0,3101,60606-2020-20,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,1,20,32.2,645
2425,60649,42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,922,20015,2003.3,43488.2,0.055,0.064,1,126,2.2,273.8,46024,60649-2020-42,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,51,1263,110.8,2744.2
2426,60620,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,302,941,443.5,1381.9,0.387,0.388,16,32,23.5,47.0,68096,60620-2020-15,"{'type': 'Point', 'coordinates': [-87.651656, 41.740873]}",59,70,21554,530,13,126,406,185.0,596.2
2427,60649,43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,1060,21075,2303.1,45791.3,0.057,0.064,0,126,0,273.8,46024,60649-2020-43,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,61,1324,132.5,2876.8
2428,60649,44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,1366,22441,2968,48759.3,0.059,0.064,0,126,0,273.8,46024,60649-2020-44,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,77,1401,167.3,3044.1
2429,60626,13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,123,214,247.3,430.3,0.106,0.098,0,0,0.0,0.0,49730,60626-2020-13,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,23,39,46.2,78.4
2430,60649,45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,1281,23722,2783.3,51542.7,0.101,0.066,0,126,0,273.8,46024,60649-2020-45,"{'type': 'Point', 'coordinates': [-87.571522, 41.762202]}",24,39,22538,418,33,130,1531,282.5,3326.5
2431,60637,10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0,0,0,0.000,0.000,0,0,0.0,0.0,47454,60637-2020-10,"{'type': 'Point', 'coordinates': [-87.604053, 41.780991]}",60,9,22260,470,4,,,,
2432,60611,2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,1202,36201,3706.9,111641.9,0.048,0.055,0,11,0,33.9,32426,60611-2021-2,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,57,1798,175.8,5544.9
2433,60601,26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,175,1075,1192.5,7325.4,0.017,0.072,0,5,0,34.1,14675,60601-2020-26,"{'type': 'Point', 'coordinates': [-87.622844, 41.886262]}",42,38,14309,580,36,4,85,27.3,579.2
2434,60605,34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,565,7397,2053.1,26879.6,0.032,0.04,0,1,0,3.6,27519,60605-2020-34,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,16,328,58.1,1191.9
2435,60617,50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,2627,51967,3182.9,62964.4,0.145,0.119,4,106,4.8,128.4,82534,60617-2020-50,"{'type': 'Point', 'coordinates': [-87.556897, 41.721257]}",25,48,21202,527,47,316,5460,382.9,6615.5
2436,60605,49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,1328,22142,4825.8,80460.8,0.059,0.054,1,7,3.6,25.4,27519,60605-2020-49,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,83,1175,301.6,4269.8
2437,60625,29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,1426,14330,1799.5,18083.6,0.029,0.108,0,102,0,128.7,79243,60625-2020-29,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,41,1622,51.7,2046.9
2438,60614,27,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,1550,8458,2173.7,11861.2,0.028,0.064,3,68,4.2,95.4,71308,60614-2020-27,"{'type': 'Point', 'coordinates': [-87.652064, 41.922605]}",16,68,21190,744,34,50,620,70.1,869.5
2439,60617,18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,896,2794,1085.6,3385.3,0.164,0.214,3,27,3.6,32.7,82534,60617-2020-18,"{'type': 'Point', 'coordinates': [-87.556897, 41.721257]}",25,48,21202,527,47,152,611,184.2,740.3
2440,60631,53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1218,30039,4124.8,101727.1,0.098,0.084,1,75,3.4,254,29529,60631-2020-53,"{'type': 'Point', 'coordinates': [-87.813371, 41.995019]}",17,36,22243,733,29,111,2248,375.9,7612.9
2441,60626,35,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,1498,22398,3012.3,45039.2,0.011,0.062,0,119,0,239.3,49730,60626-2020-35,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,12,1368,24.1,2750.9
2442,60633,22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,102,680,792.5,5283.2,0.108,0.172,1,3,7.8,23.3,12871,60633-2020-22,"{'type': 'Point', 'coordinates': [-87.556037, 41.653147]}",26,52,22250,586,47,8,116,62.2,901.3
2443,60642,17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,116,395,574.2,1955.3,0.259,0.165,0,1,0.0,5.0,20201,60642-2020-17,"{'type': 'Point', 'coordinates': [-87.657821, 41.899935]}",49,25,22620,109,46,31,73,153.5,361.4
2444,60651,34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,957,16783,1513.8,26547.8,0.075,0.149,0,78,0,123.4,63218,60651-2020-34,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,55,2289,87,3620.8
2445,60651,35,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,1044,17827,1651.4,28199.2,0.07,0.144,0,78,0,123.4,63218,60651-2020-35,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,60,2349,94.9,3715.7
2446,60651,37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,829,19647,1311.3,31078.2,0.052,0.137,0,79,0,125,63218,60651-2020-37,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,35,2443,55.4,3864.4
2447,60651,38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,932,20579,1474.3,32552.4,0.064,0.134,0,79,0,125,63218,60651-2020-38,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,47,2490,74.3,3938.8
2448,60651,39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,988,21567,1562.8,34115.3,0.065,0.13,0,79,0,125,63218,60651-2020-39,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,55,2545,87,4025.8
2449,60628,15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,230,901,344.7,1350.3,0.296,0.323,16,24,24.0,36.0,66724,60628-2020-15,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,75,317,112.4,475.1
2450,60655,35,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,780,8776,2708,30468,0.076,0.071,0,13,0,45.1,28804,60655-2020-35,"{'type': 'Point', 'coordinates': [-87.701434, 41.696456]}",33,73,4447,369,42,51,579,177.1,2010.1
2451,60608,28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,1185,11897,1496.1,15020.5,0.047,0.165,0,72,0,90.9,79205,60608-2020-28,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,47,1926,59.3,2431.7
2452,60606,18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,44,227,1418.9,7320.2,0.25,0.233,0,0,0,0,3101,60606-2020-18,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,2,17,64.5,548.2
2453,60608,49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,3049,58033,3849.5,73269.4,0.162,0.11,10,104,12.6,131.3,79205,60608-2020-49,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,413,5643,521.4,7124.6
2454,60609,22,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,868,5640,1411.5,9171.5,0.174,0.299,7,57,11.4,92.7,61495,60609-2020-22,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,137,1692,222.8,2751.4
2455,60607,49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,1672,28829,5650.4,97424.9,0.063,0.051,0,5,0,16.9,29591,60607-2020-49,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,97,1667,327.8,5633.5
2456,60611,44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,1625,20743,5011.4,63970.3,0.076,0.044,0,4,0,12.3,32426,60611-2020-44,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,117,770,360.8,2374.6
2457,60651,40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,999,22566,1580.2,35695.5,0.071,0.128,0,79,0,125,63218,60651-2020-40,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,58,2603,91.7,4117.5
2458,60651,14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,202,415,319.5,656.5,0.327,0.320,7,7,11.1,11.1,63218,60651-2020-14,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,77,158,121.8,249.9
2459,60651,41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,1131,23697,1789,37484.6,0.076,0.125,0,79,0,125,63218,60651-2020-41,"{'type': 'Point', 'coordinates': [-87.741017, 41.901964]}",5,24,4299,99,45,63,2666,99.7,4217.2
2460,60624,12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,87,97,240.6,268.3,0.241,0.216,0,0,0.0,0.0,36158,60624-2020-12,"{'type': 'Point', 'coordinates': [-87.722735, 41.879417]}",30,27,21572,736,23,18,19,49.8,52.5
2461,60617,13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,229,367,277.5,444.7,0.349,0.256,3,3,3.6,3.6,82534,60617-2020-13,"{'type': 'Point', 'coordinates': [-87.556897, 41.721257]}",25,48,21202,527,47,84,108,101.8,130.9
