week_number,week_start,week_end,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,955,8788.0,1553.0,14290.6,0.042,0.218,2.0,71.0,3.3,115.5,61495,60609-2020-26,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,39,1852,63.4,3011.6
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,1378,25775.0,2240.8,41914.0,0.063,0.114,1.0,83.0,1.6,135.0,61495,60609-2020-41,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,70,2711,113.8,4408.5
42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,1494,27269.0,2429.5,44343.4,0.091,0.113,1.0,84.0,1.6,136.6,61495,60609-2020-42,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,122,2833,198.4,4606.9
43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,1695,28964.0,2756.3,47099.8,0.118,0.113,1.0,85.0,1.6,138.2,61495,60609-2020-43,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,185,3018,300.8,4907.7
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,2628,35831.0,4273.5,58266.5,0.191,0.124,1.0,89.0,1.6,144.7,61495,60609-2020-46,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,451,4090,733.4,6650.9
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,2,2.0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,19135,60654-2020-10,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,0,0,0.0,0.0
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,9,11.0,47.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,19135,60654-2020-11,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,0,0,0.0,0.0
12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,53,64.0,277.0,334.5,0.208,0.203,0.0,0.0,0.0,0.0,19135,60654-2020-12,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,14,17,73.2,88.8
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,54,118.0,282.2,616.7,0.315,0.254,0.0,0.0,0.0,0.0,19135,60654-2020-13,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,17,34,88.8,177.7
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,36,154.0,188.1,804.8,0.25,0.253,0.0,0.0,0.0,0.0,19135,60654-2020-14,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,12,46,62.7,240.4
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,51,205.0,266.5,1071.3,0.118,0.22,0.0,0.0,0.0,0.0,19135,60654-2020-15,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,39,85,203.8,444.2
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,61,266.0,318.8,1390.1,0.131,0.199,0.0,0.0,0.0,0.0,19135,60654-2020-16,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,18,103,94.1,538.3
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,72,338.0,376.3,1766.4,0.069,0.172,0.0,0.0,0.0,0.0,19135,60654-2020-17,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,7,110,36.6,574.9
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,78,416.0,407.6,2174.0,0.051,0.149,0.0,0.0,0.0,0.0,19135,60654-2020-18,"{'type': 'Point', 'coordinates': [-87.636354, 41.892485]}",55,37,4446,652,36,5,115,26.1,601.0
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,46,862.0,3918.2,73424.2,0.065,0.053,0.0,0.0,0.0,0.0,1174,60603-2020-49,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,3,40,255.5,3407.2
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,1489,23889.0,4592.0,73672.4,0.107,0.052,0.0,5.0,0.0,15.4,32426,60611-2020-46,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,151,1071,465.7,3302.9
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,1955,25844.0,6029.1,79701.5,0.074,0.054,0.0,5.0,0.0,15.4,32426,60611-2020-47,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,129,1200,397.8,3700.7
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,1319,28548.0,4067.7,88040.5,0.066,0.055,0.0,6.0,0.0,18.5,32426,60611-2020-49,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,95,1381,293.0,4258.9
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,78,940.0,6644.0,80068.1,0.026,0.051,0.0,0.0,0.0,0.0,1174,60603-2020-50,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,1,41,85.2,3492.3
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,81,1021.0,6899.5,86967.6,0.012,0.048,0.0,0.0,0.0,0.0,1174,60603-2020-51,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,0,41,0.0,3492.3
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,48,1069.0,4088.6,91056.2,0.063,0.049,0.0,0.0,0.0,0.0,1174,60603-2020-52,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,5,46,425.9,3918.2
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,90,1284.0,7666.1,109369.7,0.067,0.048,0.0,0.0,0.0,0.0,1174,60603-2021-2,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,5,58,425.9,4940.4
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,45,1114.0,3833.0,94889.3,0.044,0.048,0.0,0.0,0.0,0.0,1174,60603-2020-53,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,3,49,255.5,4173.8
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,80,1194.0,6814.3,101703.6,0.025,0.047,0.0,0.0,0.0,0.0,1174,60603-2021-1,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,4,53,340.7,4514.5
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,1144,29692.0,3528.0,91568.5,0.063,0.056,1.0,7.0,3.1,21.6,32426,60611-2020-50,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,74,1455,228.2,4487.1
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,78,1362.0,6644.0,116013.6,0.0,0.046,0.0,0.0,0.0,0.0,1174,60603-2021-3,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,0,58,0.0,4940.4
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,47,1801.0,3778.1,144774.9,0.021,0.058,0.0,1.0,0.0,80.4,1244,60602-2021-5,"{'type': 'Point', 'coordinates': [-87.628309, 41.883136]}",41,38,14310,92,36,1,87,80.4,6993.6
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,93,1455.0,7921.6,123935.3,0.011,0.043,0.0,0.0,0.0,0.0,1174,60603-2021-4,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,1,59,85.2,5025.6
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,83,1538.0,7069.8,131005.1,0.024,0.042,0.0,0.0,0.0,0.0,1174,60603-2021-5,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,4,63,340.7,5366.3
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,92,1859.0,7836.5,158347.5,0.011,0.037,0.0,0.0,0.0,0.0,1174,60603-2021-9,"{'type': 'Point', 'coordinates': [-87.625473, 41.880112]}",34,38,14311,367,36,1,66,85.2,5621.8
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,2604,38435.0,4234.5,62501.0,0.15,0.126,5.0,94.0,8.1,152.9,61495,60609-2020-47,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,351,4441,570.8,7221.7
48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,2005,40440.0,3260.4,65761.4,0.141,0.127,1.0,95.0,1.6,154.5,61495,60609-2020-48,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,230,4671,374.0,7595.7
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,1611,48873.0,2619.7,79474.8,0.106,0.128,2.0,115.0,3.3,187.0,61495,60609-2020-52,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,135,5597,219.5,9101.6
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1736,50609.0,2823.0,82297.7,0.118,0.127,1.0,116.0,1.6,188.6,61495,60609-2020-53,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,173,5770,281.3,9382.9
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,1192,65854.0,1938.4,107088.4,0.028,0.115,4.0,137.0,6.5,222.8,61495,60609-2021-10,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,21,6678,34.1,10859.4
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,1960,54612.0,3187.3,88807.2,0.094,0.126,4.0,122.0,6.5,198.4,61495,60609-2021-2,"{'type': 'Point', 'coordinates': [-87.653382, 41.812017]}",37,59,14924,123,48,149,6112,242.3,9939.0
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,49,1122.0,6266.0,143478.3,0.061,0.078,0.0,0.0,0.0,0.0,782,60604-2020-52,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,3,78,383.6,9974.4
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,849,5963.0,2175.9,15282.3,0.034,0.059,1.0,10.0,2.6,25.6,39019,60610-2020-28,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,27,348,69.2,891.9
31,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,867,8518.0,2222.0,21830.4,0.025,0.05,0.0,10.0,0.0,25.6,39019,60610-2020-31,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,20,418,51.3,1071.3
32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,773,9291.0,1981.1,23811.5,0.038,0.049,0.0,10.0,0.0,25.6,39019,60610-2020-32,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,22,440,56.4,1127.7
44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,2276,23782.0,5833.1,60949.8,0.087,0.047,1.0,11.0,2.6,28.2,39019,60610-2020-44,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,190,1111,486.9,2847.3
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,2233,38381.0,5722.9,98364.9,0.04,0.06,1.0,24.0,2.6,61.5,39019,60610-2020-51,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,83,2238,212.7,5735.7
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,55,1177.0,7033.2,150511.5,0.018,0.076,0.0,0.0,0.0,0.0,782,60604-2020-53,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,1,79,127.9,10102.3
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,67,1244.0,8567.8,159079.3,0.045,0.074,0.0,0.0,0.0,0.0,782,60604-2021-1,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,3,82,383.6,10485.9
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,65,1309.0,8312.0,167391.3,0.062,0.073,0.0,0.0,0.0,0.0,782,60604-2021-2,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,3,85,383.6,10869.6
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,42,1351.0,5370.8,172762.1,0.0,0.071,0.0,0.0,0.0,0.0,782,60604-2021-3,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,0,85,0.0,10869.6
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,1416,24782.0,5145.5,90054.1,0.048,0.054,0.0,7.0,0.0,25.4,27519,60605-2020-51,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,64,1318,232.6,4789.4
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,915,32282.0,3325.0,117308.0,0.032,0.052,0.0,10.0,0.0,36.3,27519,60605-2021-5,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,31,1614,112.6,5865.0
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,1,1.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,41068,60659-2020-10,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,0,0,0.0,0.0
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,4,5.0,9.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,41068,60659-2020-11,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,0,0,0.0,0.0
12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,54,59.0,131.5,143.7,0.148,0.136,0.0,0.0,0.0,0.0,41068,60659-2020-12,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,20,21,48.7,51.1
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,126,185.0,306.8,450.5,0.254,0.216,1.0,1.0,2.4,2.4,41068,60659-2020-13,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,41,62,99.8,151.0
14,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,154,339.0,375.0,825.5,0.351,0.277,3.0,4.0,7.3,9.7,41068,60659-2020-14,"{'type': 'Point', 'coordinates': [-87.703266, 41.990803]}",50,20,4450,30,27,64,126,155.8,306.8
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,74,1425.0,9462.9,182225.1,0.068,0.071,0.0,0.0,0.0,0.0,782,60604-2021-4,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,2,87,255.8,11125.3
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,109,2491.0,3515.0,80328.9,0.037,0.069,0.0,1.0,0.0,32.2,3101,60606-2020-38,"{'type': 'Point', 'coordinates': [-87.63676, 41.882634]}",46,38,14914,92,36,3,69,96.7,2225.1
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,70,1495.0,8951.4,191176.5,0.0,0.068,0.0,0.0,0.0,0.0,782,60604-2021-5,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,0,87,0.0,11125.3
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,1616,57843.0,4141.6,148243.2,0.033,0.054,1.0,32.0,2.6,82.0,39019,60610-2021-10,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,52,3004,133.3,7698.8
11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,1751,59594.0,4487.6,152730.7,0.028,0.053,0.0,32.0,0.0,82.0,39019,60610-2021-11,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,51,3055,130.7,7829.5
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,1644,61238.0,4213.3,156944.1,0.07,0.054,0.0,32.0,0.0,82.0,39019,60610-2021-12,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,108,3163,276.8,8106.3
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,1685,45397.0,4318.4,116345.9,0.047,0.06,0.0,26.0,0.0,66.6,39019,60610-2021-2,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,79,2610,202.5,6689.0
11,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,13,15.0,25.9,29.9,0.0,0.0,0.0,0.0,0.0,0.0,50113,60613-2020-11,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,5,5,10.0,10.0
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,164,633.0,327.3,1263.1,0.165,0.216,3.0,8.0,6.0,16.0,50113,60613-2020-16,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,36,184,71.8,367.2
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,1570,48616.0,4023.7,124595.7,0.039,0.059,1.0,28.0,2.6,71.8,39019,60610-2021-4,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,62,2751,158.9,7050.4
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,1500,50116.0,3844.3,128440.0,0.025,0.058,2.0,30.0,5.1,76.9,39019,60610-2021-5,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,40,2791,102.5,7152.9
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,1565,51681.0,4010.9,132450.9,0.028,0.057,1.0,31.0,2.6,79.4,39019,60610-2021-6,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,43,2834,110.2,7263.1
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,210,843.0,419.1,1682.2,0.129,0.195,3.0,11.0,6.0,22.0,50113,60613-2020-17,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,37,221,73.8,441.0
32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,647,8578.0,1995.3,26454.1,0.031,0.047,0.0,3.0,0.0,9.3,32426,60611-2020-32,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,20,306,61.7,943.7
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,863,13333.0,2661.4,41118.2,0.034,0.041,0.0,4.0,0.0,12.3,32426,60611-2020-38,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,24,438,74.0,1350.8
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,853,14186.0,2630.6,43748.8,0.04,0.041,0.0,4.0,0.0,12.3,32426,60611-2020-39,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,26,464,80.2,1431.0
40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,924,15110.0,2849.6,46598.4,0.027,0.04,0.0,4.0,0.0,12.3,32426,60611-2020-40,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,26,490,80.2,1511.1
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1042,33383.0,3213.5,102951.3,0.073,0.056,1.0,11.0,3.1,33.9,32426,60611-2020-53,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,86,1659,265.2,5116.3
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,1617,35000.0,4986.7,107938.1,0.041,0.055,0.0,11.0,0.0,33.9,32426,60611-2021-1,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,84,1743,259.1,5375.3
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,1258,45029.0,3879.6,138867.0,0.021,0.049,0.0,14.0,0.0,43.2,32426,60611-2021-10,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,26,2010,80.2,6198.7
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,1074,47466.0,3312.2,146382.5,0.048,0.048,0.0,15.0,0.0,46.3,32426,60611-2021-12,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,44,2092,135.7,6451.6
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,1164,37365.0,3589.7,115231.6,0.039,0.054,1.0,12.0,3.1,37.0,32426,60611-2021-3,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,47,1847,144.9,5696.0
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,1173,38538.0,3617.5,118849.1,0.03,0.053,0.0,12.0,0.0,37.0,32426,60611-2021-4,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,34,1881,104.9,5800.9
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,1164,39702.0,3589.7,122438.8,0.025,0.053,1.0,13.0,3.1,40.1,32426,60611-2021-5,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,30,1911,92.5,5893.4
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,1095,40797.0,3376.9,125815.7,0.015,0.052,0.0,13.0,0.0,40.1,32426,60611-2021-6,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,18,1929,55.5,5948.9
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,982,42638.0,3028.4,131493.2,0.012,0.05,0.0,14.0,0.0,43.2,32426,60611-2021-8,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,12,1964,37.0,6056.9
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,1133,43771.0,3494.1,134987.4,0.019,0.049,0.0,14.0,0.0,43.2,32426,60611-2021-9,"{'type': 'Point', 'coordinates': [-87.620291, 41.894734]}",6,37,21182,158,36,20,1984,61.7,6118.5
31,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,675,8779.0,1967.3,25586.5,0.034,0.116,0.0,29.0,0.0,84.5,34311,60612-2020-31,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,17,832,49.5,2424.9
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,1001,36066.0,3637.5,131058.5,0.024,0.049,0.0,11.0,0.0,40.0,27519,60605-2021-9,"{'type': 'Point', 'coordinates': [-87.623449, 41.867824]}",35,38,14913,368,10,18,1701,65.4,6181.2
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,1572,44953.0,5312.4,151914.4,0.014,0.047,0.0,8.0,0.0,27.0,29591,60607-2021-6,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,20,2248,67.6,7596.9
7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,1516,46469.0,5123.2,157037.6,0.012,0.045,0.0,8.0,0.0,27.0,29591,60607-2021-7,"{'type': 'Point', 'coordinates': [-87.652727, 41.876104]}",44,29,14917,87,26,20,2268,67.6,7664.5
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,68,1757.0,8695.7,224680.3,0.0,0.059,0.0,0.0,0.0,0.0,782,60604-2021-9,"{'type': 'Point', 'coordinates': [-87.629029, 41.878153]}",29,38,14912,92,10,0,90,0.0,11509.0
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,1626,27461.0,2052.9,34670.8,0.063,0.099,1.0,79.0,1.3,99.7,79205,60608-2020-37,"{'type': 'Point', 'coordinates': [-87.670366, 41.849879]}",43,33,14920,126,26,82,2558,103.5,3229.6
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,917,6880.0,2350.1,17632.4,0.028,0.055,0.0,10.0,0.0,25.6,39019,60610-2020-29,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,23,371,58.9,950.8
30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,771,7651.0,1976.0,19608.4,0.032,0.053,0.0,10.0,0.0,25.6,39019,60610-2020-30,"{'type': 'Point', 'coordinates': [-87.63581, 41.90455]}",54,37,14926,290,11,27,398,69.2,1020.0
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,720,13263.0,2098.5,38655.2,0.033,0.089,0.0,31.0,0.0,90.4,34311,60612-2020-37,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,16,957,46.6,2789.2
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,1349,15682.0,3931.7,45705.5,0.015,0.078,0.0,31.0,0.0,90.4,34311,60612-2020-39,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,18,998,52.5,2908.7
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,1032,17859.0,3007.8,52050.4,0.046,0.072,0.0,31.0,0.0,90.4,34311,60612-2020-41,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,41,1058,119.5,3083.6
42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,1077,18936.0,3138.9,55189.3,0.045,0.07,0.0,31.0,0.0,90.4,34311,60612-2020-42,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,44,1102,128.2,3211.8
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,2292,42097.0,6680.1,122692.4,0.064,0.08,0.0,54.0,0.0,157.4,34311,60612-2021-1,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,104,2699,303.1,7866.3
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,2314,61664.0,6744.2,179720.8,0.011,0.061,0.0,62.0,0.0,180.7,34311,60612-2021-10,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,16,3047,46.6,8880.5
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,2143,53087.0,6245.8,154723.0,0.01,0.069,2.0,59.0,5.8,172.0,34311,60612-2021-6,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,21,2949,61.2,8594.9
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,2342,59350.0,6825.8,172976.6,0.015,0.063,1.0,62.0,2.9,180.7,34311,60612-2021-9,"{'type': 'Point', 'coordinates': [-87.687011, 41.88004]}",28,29,21184,785,46,31,3031,90.4,8833.9
12,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,80,95.0,159.6,189.6,0.188,0.179,0.0,0.0,0.0,0.0,50113,60613-2020-12,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,26,31,51.9,61.9
13,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,118,213.0,235.5,425.0,0.229,0.207,0.0,0.0,0.0,0.0,50113,60613-2020-13,"{'type': 'Point', 'coordinates': [-87.661343, 41.953742]}",53,57,21186,725,25,33,64,65.9,127.7
